"SupHU3","SupHU4","SupCI","SupCI2","SupCII","SupCIII","SupCIII2"
0.442060232213695,0.422898131211227,0.102352813800892,0.634883931680729,0.89074196420354,0.980210149001417,0.978408187166691
0.269748411241185,0.508427563690809,0.0732823230950986,0.609403335969603,0.751628908735244,0.988908836296832,0.930395054235835
0.36308656538834,0.559111587053522,0.0819520355817382,0.598948343397072,0.751637045299965,0.990063110849052,0.957745624575727
0.432858758317867,0.560172468293047,0.166766215666052,0.578991639590963,0.896068895650554,0.947743103323543,0.907316923612279
0.422914188285845,0.431678114896341,0.121622998548412,0.583624721758512,0.914186284608924,0.959791524268464,0.933187794143748
0.447929053259246,0.487853762023439,0.0907378616850563,0.616058972712926,0.776950327104948,0.950385045645788,0.994418170596891
0.414318804971529,0.44500789078118,0.0825711757325639,0.61233055848798,0.799915030597459,0.987153577753124,0.986297471729656
0.295080503537331,0.490098524586731,0.123474871379265,0.583265406228926,0.833144297236277,0.944239511511812,0.974283147489888
0.391295836739874,0.603675788746111,0.101476582478664,0.588361662755576,0.948242195504331,0.970541848150982,0.991285108817583
0.402562767852951,0.409387545718934,0.0814281336885856,0.614815283729822,0.86517847349322,0.949926783034149,0.982655372104995
0.41702120041417,0.601272499793474,0.101394721759482,0.605174541751423,0.929537006943671,0.914432774251232,0.961036232011238
0.420008831918582,0.398299544242742,0.109557945892023,0.597042639547564,0.955925214362192,0.978389943549064,0.974619451925041
0.445322917952413,0.540503683820669,0.10752474177378,0.575276484585308,0.883307275071291,0.984790917888292,0.972221130530417
0.365254053554579,0.511237470945721,0.130431784245257,0.579906764979168,0.820538354712289,0.969767827252555,0.954884836683421
0.289855251194269,0.567669768651556,0.135276956765059,0.602146550479512,0.78025377995036,0.978520772461326,0.974961054033043
0.560632202246226,0.597652978803578,0.129351590856671,0.595219893913379,0.811138637816911,0.986890166403106,0.976713772688436
0.372533162724312,0.40397733028881,0.101246204200782,0.607391519634961,0.929055074736318,0.927592820922486,0.955099164164782
0.450371465933007,0.448657937059627,0.077379911327269,0.556034397066411,0.96686277038705,0.980013274763082,0.841024304487044
0.407321880281845,0.486245971062141,0.0917435821131978,0.6020984623978,0.719320245994032,0.949594773848678,0.907835524016533
0.446556589171427,0.512138518139115,0.0804625834156527,0.586440342607996,0.826110708567943,0.982567080142773,0.973687318811385
0.397209422246932,0.543363434525162,0.128298701747702,0.595963021417243,0.924118583633873,0.978592230645811,0.986101565814847
0.504749945929418,0.432790548767288,0.0756773704639416,0.650329087923905,0.902767736054651,0.858218528601073,0.957325691334966
0.449008950292617,0.490269438232087,0.0910460229928959,0.606946448176921,0.906002225056531,0.968023294643328,0.888455205816101
0.48302822683422,0.285300791497063,0.104018764966636,0.593510653494133,0.885159386601943,0.995715177171035,0.991648770432187
0.417568000554264,0.543622686627487,0.0910977686677593,0.611641070772115,0.926363463830003,0.971991076748883,0.892403440749289
0.494234975490875,0.531530525681189,0.0981168639535869,0.601470804189082,0.772085324610268,0.883680721361503,0.966825706881468
0.442166452877685,0.601978393858005,0.130181065854602,0.567307114815328,0.827971266941681,0.890396861306097,0.987357022725288
0.43431712486955,0.460590028522783,0.083849232231049,0.595922401332868,0.67855040815854,0.971859747207174,0.983880730148526
0.444080106663714,0.39862990377059,0.0868820004050471,0.59505721845172,0.892183533474688,0.975918763849872,0.950959317822334
0.386708151952361,0.504611101338309,0.108856599280243,0.562649041201014,0.949917056070009,0.947886165682529,0.993108645910789
0.315113059087141,0.620670134171328,0.0991921732741051,0.623329141667825,0.814488577995312,0.955120974109647,0.990256192081097
0.383035292777424,0.58215166759442,0.107519203891973,0.60119705257223,0.908947783077881,0.998307453319567,0.986443878597115
0.433057208793623,0.538290026516284,0.113792965915349,0.591335277600316,0.878433130702621,0.97413626930846,0.982706894944657
0.542247653485485,0.576934926742554,0.119025966698589,0.606285453816213,0.893481234053391,0.967695363251835,0.966296022933087
0.362488397430379,0.438237383122909,0.113254411848434,0.607223560028132,0.821494940083073,0.99089413093458,0.969806968506479
0.317992353385127,0.601462540017121,0.0997820713893147,0.583164531211363,0.820010541881756,0.974173693423349,0.985836418556487
0.510733305663615,0.592716170981982,0.0770344663613266,0.589440553795326,0.865552428137451,0.989947266313938,0.954957337714708
0.5569412139334,0.496775503987094,0.145361745696732,0.6408734066078,0.899845797551195,0.922344508893777,0.931450304222808
0.34058594736793,0.459361690596286,0.0503980377547001,0.598147874357072,0.940657437162825,0.941655318003085,0.971711037996051
0.345960161636821,0.508949476601426,0.0766754839354459,0.641180812880194,0.907429673701897,0.93080001824961,0.972567918600005
0.336972672281221,0.640217401014961,0.126976923249231,0.577988828615517,0.928995614868474,0.973985556987408,0.975309146642641
0.355997014764177,0.568143580231136,0.112366559826342,0.588309518695099,0.876752565251604,0.942427316670251,0.989147572262674
0.292922503798806,0.489094256276485,0.137234867361527,0.587556575359116,0.82184103164895,0.975338891749991,0.987491791630864
0.43039617936924,0.413014205848587,0.107185125445499,0.59044299574356,0.933693818579474,0.99491865767557,0.9850943983064
0.235881219885679,0.584943510012152,0.111680879755562,0.618161613598168,0.74208699376195,0.931543237514323,0.978429083510387
0.490556829872855,0.515693894134371,0.128234554915908,0.589980590357758,0.859772675767143,0.914905626112,0.999040533768292
0.450921251433926,0.545027869423904,0.149947383025165,0.643018995030506,0.915024380826564,0.972940792480672,0.84350661204421
0.403444726956878,0.378223330143746,0.0912511404094176,0.631325249369604,0.798100923978793,0.946987573239618,0.95728888568636
0.359987281876469,0.566437835366696,0.0827770764182278,0.597388331699152,0.792500960661579,0.938343891047586,0.908985488192893
0.404259249386859,0.540319912701709,0.0970071416844238,0.570903831697314,0.722544542566608,0.992551225338021,0.98724895999656
0.367049536470889,0.56586674448652,0.107582828646083,0.615888876708254,0.870993806134788,0.918031999552987,0.931763691739122
0.364994210349175,0.558327016705354,0.10129317032096,0.608091576631204,0.830039223887764,0.951805626627952,0.903205045841392
0.338961374349646,0.469488894608487,0.0776716573588901,0.579970353339816,0.988374779734747,0.85664280559479,0.996094722537828
0.37768030147643,0.497040508005641,0.107544752354081,0.620603100342909,0.868666055916956,0.903708407760796,0.972327302258239
0.416146962878999,0.557429918999078,0.0928796062623636,0.571860288228897,0.782527648713445,0.983793544326003,0.982677551132803
0.469966581116452,0.552104451514564,0.104927794947212,0.567069382935167,0.951879132551616,0.958276650314759,0.916134003300016
0.376128119990482,0.431024165435647,0.0943410760507908,0.591051930040885,0.899290950358413,0.993991711350507,0.96403487012017
0.391909876848894,0.541695246302553,0.0816789923253991,0.603828302520598,0.857829260309609,0.968066995699437,0.981232953561433
0.422240583542229,0.61305857411991,0.101542520480716,0.59850579897976,0.941958185022954,0.949860728809082,0.96630875287306
0.369414218041747,0.529974001709384,0.0999170035101519,0.604748988598958,0.900133170373922,0.900197104162255,0.95357113564165
0.525559853539719,0.456641542539243,0.0895327600948714,0.605766353401612,0.878719697980859,0.982765588944028,0.976261779958347
0.322868319876782,0.426794523143216,0.0767756345382108,0.601311177734248,0.764944199083817,0.978371274319642,0.866722789833018
0.492825538864773,0.579457301383708,0.129653441100809,0.606196559888924,0.869155963421177,0.930861276767011,0.960528543447076
0.464568839026798,0.439209033678559,0.0875023255039308,0.597182321557267,0.800261534175904,0.985045027193583,0.971549265051128
0.504797044150836,0.535029636968012,0.0860728160954783,0.567138543753953,0.795430741583737,0.981920916922658,0.978373607337869
0.443728597918051,0.499225361303985,0.111150427094576,0.585676460613229,0.852456169520541,0.960621814930037,0.956934486693345
0.309902280492135,0.403495011270792,0.0622853336360199,0.570961890740572,0.753801257770728,0.990537298986579,0.957414164093886
0.402253936943607,0.412470287886566,0.101363329468751,0.619764065215954,0.751369682266694,0.977381945301525,0.917549214194228
0.380552527523446,0.51532872463967,0.0714534884968354,0.598115704140396,0.85448168726304,0.929404918925275,0.92917291385044
0.505258485159213,0.549735839087341,0.0771187312860923,0.663149693758725,0.898789718615443,0.895788237692897,0.975008801220492
0.246460630417312,0.616597957156576,0.107362988443284,0.624725967508474,0.933325469587859,0.951855035573951,0.950562204481441
0.358362244370081,0.551082202785463,0.115470204275762,0.64173583229749,0.763150421884755,0.951186646676786,0.994669837699574
0.491100516574914,0.551576482927843,0.0955038099153176,0.585729227655107,0.896147737233554,0.942223842080351,0.989293159988363
0.398437964416143,0.520739844830639,0.105895218169091,0.625385056910735,0.658649697539214,0.926455002959386,0.941813464611115
0.315207307883483,0.472568509534565,0.118540351203305,0.60447156068102,0.830464662064779,0.927274814991145,0.948366054512931
0.41854615256288,0.597359189804606,0.0652853481527223,0.60629687924677,0.86306186861957,0.957855968012284,0.97456346693958
0.376603807284406,0.574959227959594,0.0937526758075933,0.619601481606329,0.777057145689425,0.984049359239478,0.890406119033809
0.498832289856776,0.629177753320864,0.0934935116049269,0.602341453087503,0.765426370044223,0.942979545884516,0.949224227361103
0.351410723522309,0.511045412514211,0.108224654470715,0.593547239961299,0.747921941667206,0.965305305415677,0.951208274297139
0.299899464212435,0.514103551743041,0.109281003304504,0.622024203587397,0.877231922696955,0.962857868710818,0.96619001321497
0.364238277999004,0.346746911017284,0.0770651385175146,0.571227671122724,0.798269816042701,0.968705918245479,0.984190056047191
0.410796022666476,0.490897377234992,0.118741133997746,0.578064490707973,0.878630637888774,0.931158545627906,0.908961648828438
0.397344352934226,0.497822998545959,0.112779675454296,0.593539222258716,0.875015467394774,0.962215483816758,0.944705305752154
0.444832216281169,0.55074427219843,0.0784920474945218,0.591186405303103,0.66361007275356,0.937683388577349,0.856732532164765
0.531990236179567,0.625579890043684,0.146438732575064,0.592654950567187,0.959790256994288,0.965628436500519,0.967124953621353
0.345077506994237,0.56330284655805,0.0866558131243629,0.596988699621875,0.932602674831765,0.953174090507922,0.923416279587264
0.365599054846251,0.503328624144782,0.100536052311907,0.597947255542109,0.817155491806221,0.983622300371192,0.820662656784284
0.479461524945296,0.557336978858721,0.0935718886540796,0.601628296549803,0.914106840743293,0.943073373447171,0.95897328014882
0.514622494933542,0.527963699217519,0.100897833117071,0.580622100476099,0.929070171694137,0.935594424241349,0.90656564435459
0.253376836458657,0.442739374726347,0.11236103836279,0.60587796532161,0.845634642648043,0.861318112379651,0.958314080493368
0.489839963258521,0.55850668127565,0.150871778410262,0.598268480543963,0.875449417983195,0.982181787702691,0.97439832138711
0.32232312695856,0.532874068818628,0.0792352791092103,0.599329896215907,0.785575946333778,0.934215795065644,0.928763349212935
0.511589751866379,0.425534804004106,0.125184332634719,0.60569194676977,0.890041903903818,0.9511222291255,0.980233846472434
0.394911501229766,0.492729843296283,0.0590857816833675,0.627067978535855,0.882997925961903,0.977676953240868,0.941292660041193
0.331167162462996,0.492732544753857,0.099631848020343,0.627761792975533,0.82335541373327,0.917545659019598,0.921127832572777
0.509142632238008,0.402178558243312,0.119945707896272,0.598629977461951,0.87355446963304,0.950355922243421,0.954636765409844
0.39323824826296,0.523113687057979,0.102069155231192,0.61275895742833,0.735413852173945,0.946085243112389,0.987798948591787
0.427846949988906,0.446233887085583,0.12329317860497,0.577211071622952,0.833122578999562,0.947316329921737,0.961000043358123
0.35631756941824,0.561154532357077,0.144478937279344,0.631850472651782,0.977240811441698,0.951125106512746,0.961970853119252
0.457790244558053,0.435886016096038,0.115018269922577,0.607077779593525,0.812345264949037,0.93554712369397,0.984722361668971
0.506696727966441,0.41909140638701,0.102371323114017,0.587167315858735,0.920867129497127,0.976817933088206,0.784608433849856
0.525885577502061,0.509828610262184,0.10038195948478,0.600207912083672,0.805492412395442,0.958331772447299,0.963084392436445
0.498748962307417,0.460561525182078,0.0855916428931023,0.578689911080584,0.951257340118727,0.988997684743701,0.978829209388734
0.303354491712771,0.415750389923421,0.0895002787468517,0.600381202125494,0.879358151625691,0.932340671663157,0.856613638823114
0.341676189440365,0.538055417901561,0.0934434387338212,0.636255820088372,0.795696796306334,0.806012093796999,0.948714551609641
0.343989290342868,0.60041275499188,0.0764667202764297,0.591905947430995,0.857306754922351,0.996112046673437,0.979508891004971
0.365691578450526,0.560255949933046,0.129394962814761,0.577313917364719,0.883360567617759,0.988449288104475,0.93344446074001
0.377400817500118,0.511147693385269,0.126328001770733,0.599276062319118,0.735629473043699,0.915828409131345,0.98687496270313
0.601756722088815,0.459415424575251,0.125769180200096,0.616520544274056,0.816154027876594,0.990000685459069,0.944621930853074
0.263618489403362,0.463630724733925,0.12367440549602,0.610366237357214,0.730220056411309,0.932507365646406,0.975360635674993
0.4237586187555,0.457406433639545,0.091151833797968,0.591187395028008,0.926218808391568,0.954009557888092,0.981516297706948
0.368244979341534,0.518181094127842,0.0924195218660065,0.576528088076091,0.966735373604564,0.973051598912584,0.923264848587579
0.482838492239368,0.347651881741402,0.116723095204688,0.611554141862504,0.953447284694016,0.97677833105308,0.953251754265767
0.312449406831135,0.677566503331791,0.115840323133407,0.582691877303153,0.920692477910041,0.952851414959826,0.959477848690164
0.503424329847004,0.353459978438769,0.0903237868119421,0.602228115588941,0.909440083591378,0.950220703696392,0.843815790081826
0.447683439731814,0.473976093995235,0.133825939355442,0.586427406049271,0.907018272287848,0.980161093357727,0.925156004675874
0.533586964816201,0.539275065561997,0.105316232821245,0.579118274006965,0.896645694680267,0.991809159408419,0.955571773264244
0.476680501615407,0.443814965939989,0.0843813416970614,0.621152694465453,0.950179480406509,0.973386956874809,0.963361861487024
0.527996146909969,0.392780184007389,0.0767283006623079,0.61097884166009,0.914995736454688,0.984861272069518,0.977935077669822
0.47498202799722,0.489061187992528,0.100714779029854,0.578615172728322,0.899594907105938,0.965134987747239,0.943804032798041
0.438377027392986,0.66623151952823,0.0965956972518976,0.622402551045998,0.96541672022227,0.900598613213925,0.968533197777409
0.443699630011677,0.511263285805166,0.110894410242278,0.598921287970555,0.788263428456533,0.920535578182331,0.931242797968544
0.378953006321312,0.450406987619104,0.087034060451787,0.607938137834617,0.793844133949906,0.979135251063547,0.959053699288615
0.425386629298654,0.501304032709581,0.100104117671118,0.6224571419328,0.876347925967853,0.962551021989704,0.975955523185579
0.39702328768093,0.465468477757858,0.119248137294621,0.565044837025805,0.914356629223748,0.955883560971291,0.929582194793616
0.469030213938653,0.445024421901316,0.0859776403788875,0.608858606969013,0.9085056173691,0.94127637647692,0.973869899251516
0.380539062198616,0.553467836927261,0.114232229483231,0.610348144554054,0.961058454021609,0.980507619366638,0.990141033294872
0.486662330116004,0.459809901120374,0.0917740683761153,0.586859901496951,0.912716434471692,0.987698007279235,0.893476141761688
0.318066014560606,0.537543669606343,0.115279195494042,0.593667693102674,0.874344725761206,0.987287947485494,0.935492253654831
0.420990557617586,0.399455371894056,0.0824024533835739,0.601743916058092,0.899681688297205,0.995160004110109,0.974415594087338
0.3033387373162,0.604147484525374,0.0939227843432792,0.585828886036757,0.782331480090813,0.935300010623796,0.965587533640961
0.390298038176226,0.444498323286664,0.0915015657756916,0.625789441623495,0.862698750967377,0.927029936637641,0.948319131185814
0.457868909167249,0.43219100205484,0.0937427487848313,0.643281898753139,0.745311418918992,0.971178964737778,0.985158874759642
0.394214008996151,0.517845855639839,0.079051693390304,0.609178092120684,0.840049074903147,0.842964139711914,0.930348325087631
0.293144995913775,0.528139204550035,0.103687290370525,0.585228532555278,0.832781621901029,0.995762426675412,0.982200853718642
0.492775713744995,0.518025624148197,0.115107274253557,0.605023150076721,0.832043659439857,0.954374345231446,0.975053527098376
0.376337514668951,0.459883362651809,0.106261264631823,0.605448319821133,0.920512983374138,0.984332616253262,0.993627140685833
0.449442150460235,0.547428223662668,0.0682459981511653,0.622722729262376,0.84042009608851,0.997428625283658,0.966218287140736
0.364846038199853,0.602790772783208,0.0854539382813349,0.572744301467296,0.927240549995949,0.916218164480568,0.900444024729683
0.33705086490522,0.533289101525922,0.130014129079875,0.585761364693822,0.957876462010863,0.904776475812697,0.964939700320632
0.37247319204561,0.519744240548744,0.110544280082769,0.587012416269232,0.975864695025662,0.887121200183652,0.923116088428438
0.556541669770747,0.555468335110044,0.0958488642571928,0.59649940153087,0.935288575911716,0.908698510860499,0.99564018348826
0.369601645619974,0.573994631801796,0.0973129364592673,0.576132060407185,0.937192957495315,0.989954792470545,0.913607986197398
0.351102951569469,0.654888132893592,0.106518216246992,0.562688270695439,0.879121211412636,0.938217370238527,0.975343527317388
0.517401434682362,0.515937639854428,0.1012238699935,0.579278886754874,0.878550892939249,0.893856894595505,0.954666983541816
0.410198809895212,0.423239482013827,0.114847686541057,0.59621218420076,0.865851175373226,0.990694776133394,0.933787987061744
0.429527469940439,0.321301455196072,0.125076747511887,0.658359480344293,0.991000136318491,0.997777159121402,0.952551278672773
0.356476718155917,0.52825682633135,0.0870643580886627,0.597599558290981,0.703847408498944,0.913708824331358,0.948308559427004
0.305200009562921,0.627802269755129,0.0873851183168041,0.568828133234805,0.864620207215429,0.944296709203492,0.985340370833319
0.447276749758734,0.561075820682811,0.0757622240206235,0.603751684653654,0.869036661294964,0.924591498370167,0.95648896215921
0.519608976632516,0.561223704651692,0.112946661332282,0.610114678248259,0.855672194190433,0.971361356318846,0.902645604476427
0.311083248521263,0.598990428694321,0.0891996642015088,0.626661558868065,0.803330801169548,0.974551552289552,0.942510017960139
0.395541463307363,0.535115898267069,0.115155090352203,0.612659372213142,0.876715190676653,0.948309929225636,0.976789020276586
0.383623123517944,0.613567644586142,0.0874230705772825,0.590771361421209,0.903656844707155,0.989874194247031,0.949210427853053
0.358477888386865,0.470865911483136,0.125412474749738,0.606582287497614,0.831251512269543,0.949205815094213,0.929950830722428
0.288198677399384,0.530044929166438,0.115053221246562,0.61329192211427,0.883239607847814,0.988375487829618,0.98800420780769
0.386363319914292,0.528911491922141,0.0673114958160687,0.571022863655336,0.893589961852019,0.993771093299694,0.989291159825124
0.479095136493235,0.60566271855762,0.0958198769815328,0.611855219261827,0.89427336404465,0.960887896290078,0.978369307305624
0.298328482023604,0.574194540067339,0.0948554187944486,0.584239904875028,0.960418949950404,0.946301113209132,0.995323446392093
0.498847914998523,0.481290475754697,0.0857548865165695,0.564123395225822,0.926417776733953,0.931680716347042,0.917888957752146
0.443860777864035,0.607698208688962,0.112629489711424,0.590676029779422,0.83841325280239,0.946558920223289,0.975455870912788
0.45552105188007,0.53071126324403,0.112104573161161,0.589397032785211,0.920361468090045,0.920758700725882,0.932623157606173
0.407311367696678,0.605702594484332,0.103754969246551,0.623819190387031,0.892511647262309,0.932778600825493,0.929439102165495
0.349735552899471,0.513499961234777,0.153476533655986,0.570843597606472,0.765594064628896,0.940735421738682,0.896400959207028
0.451861588219779,0.533786379268475,0.0847131603795521,0.603212760322646,0.815959420420967,0.989847898100218,0.932409853665279
0.410489271506076,0.491597582871567,0.153758967851693,0.584280395136398,0.916599892535353,0.986254004616919,0.856953683573583
0.392312854265412,0.578220637574915,0.0777177316828384,0.570698196033032,0.770966993187938,0.970107696167653,0.960222661577566
0.475227716535795,0.457754213724844,0.109794456733981,0.595227979585213,0.797314598953488,0.979837231089474,0.931266495792506
0.360007312733134,0.536344083728887,0.131138496449716,0.604248538544257,0.937387810148133,0.864844326322281,0.987577699793855
0.384418649993483,0.588723303509561,0.0930325409956836,0.564930353074577,0.928338321089163,0.966395256721931,0.921923991498648
0.530185627521636,0.580664400271158,0.106832357341265,0.617556577668038,0.947601972517733,0.947896634329776,0.974943788237689
0.502278342466343,0.489998742070306,0.125469148737073,0.575388191782583,0.882054097230856,0.914248044807779,0.894180639751829
0.474136430530162,0.615593658759474,0.0796889034759906,0.565257933740988,0.877452179364312,0.97475721190844,0.989894500356384
0.374154066327054,0.507308138943784,0.117203583270527,0.556272591500674,0.881051907331665,0.967809057926031,0.995182611739728
0.476773906625485,0.491188285921126,0.096704477870738,0.595279625747879,0.860664504604977,0.968680126559106,0.946105224256683
0.457009328389024,0.520616291225868,0.0830448884898989,0.595130324254862,0.842148292624818,0.944411790336555,0.964368089965736
0.404344987139126,0.468383970618431,0.0781623767150015,0.580032775956822,0.756296630905922,0.950494515030317,0.94399483574718
0.314451162691918,0.521609766885773,0.0800220107657323,0.607424063781143,0.797132703312035,0.919464204580262,0.897266192389164
0.490493611198141,0.446256995399947,0.117686653018802,0.628606795245112,0.75352632682838,0.962322268427603,0.931704462701192
0.424588703797848,0.452541992877874,0.0986547561092605,0.556188243970878,0.885336348993342,0.977201560802937,0.884034037626471
0.455975272252588,0.660500725172313,0.102129114002656,0.638848131299857,0.897491676360567,0.972279922136587,0.968992069324243
0.331033186749166,0.415243401025441,0.107402344759646,0.607144278555965,0.959861776758353,0.921038118813141,0.958453626975384
0.369230178088733,0.457751002416959,0.0681055790845151,0.612545535527442,0.738617663571028,0.954342795931631,0.940921043521392
0.461863336032772,0.580166984519721,0.100196796693789,0.588407405687348,0.941750756438827,0.968347403426318,0.981542075672868
0.349244817025294,0.439334865473705,0.135440152888613,0.586902077803751,0.898402675333156,0.866092109318301,0.993622420440143
0.471447901186472,0.43686900495618,0.119101282663502,0.617993379260642,0.759759147567582,0.965647134817648,0.93021538688305
0.503504755639667,0.529895971684682,0.0760878987404644,0.631567402655284,0.969313292317375,0.982673253788267,0.98165673898817
0.350673816855904,0.489143179711099,0.101317982105642,0.580018256793671,0.85250440935887,0.956011730545478,0.928639134342034
0.513522239412024,0.490514501786764,0.137009797831325,0.589533517029278,0.874858704036863,0.965618827179289,0.964222765713304
0.342705950183591,0.466162280638175,0.073603874839789,0.594163998776787,0.947112822211304,0.976980214197779,0.946684898544198
0.463614748940987,0.4669313083124,0.121850652841909,0.636455326376598,0.909919544226852,0.972378647691648,0.979613313317327
0.399668148973486,0.481880659569897,0.0853173291309485,0.591627001529774,0.959960466866041,0.991956061363447,0.923835982878835
0.542481829694624,0.536650570592422,0.112952453529923,0.623756233552434,0.657514213130343,0.97863170063169,0.962860483676123
0.359762551147795,0.43335262745124,0.0660394212238128,0.604575475015996,0.814231269418496,0.963365610010912,0.909974994892402
0.432968730579605,0.511152814094663,0.110297595357538,0.616834629690721,0.879011505064641,0.925759641835814,0.868342395441684
0.411894361935802,0.544945639705193,0.0791941108919234,0.589530907836003,0.963661605591044,0.816108229004958,0.97931538073793
0.376885387082206,0.444403954282849,0.106750600816386,0.600514988262395,0.886170027158276,0.928238919777458,0.787711501259382
0.326770541458263,0.622977686281941,0.0821180110738124,0.619456846321966,0.780551393261105,0.90341276937303,0.907501119377695
0.46709165779092,0.355405702413547,0.0902386802932765,0.602514608715684,0.90414674923835,0.998295889081154,0.929350249815431
0.456345262981744,0.511496784715789,0.0816505940680027,0.611016023374301,0.944346846139603,0.869061320229498,0.964047093355449
0.325406727303748,0.398372261135993,0.143737033048611,0.584930238978742,0.93628025643294,0.974609269291714,0.98039149174434
0.4946810871415,0.479643459196465,0.0945299418873407,0.577333467398696,0.961853919913504,0.988898992392807,0.958643913893239
0.375729002420807,0.446241730781575,0.0923503222857226,0.629409807849439,0.955982464292896,0.875208986114331,0.981917172240454
0.357967919282652,0.487579131635213,0.101409373395255,0.615810639925229,0.916718482119913,0.99497647810453,0.904145185282082
0.3446123158495,0.487150728952003,0.104180388996725,0.606754200422622,0.932264227055819,0.982183810757089,0.951706102352566
0.387795543587327,0.648494365093528,0.0849984659104389,0.613740018996803,0.850129765907757,0.954645236919262,0.920556594712078
0.422477675251458,0.471520554697496,0.0926903107956886,0.60382350241109,0.915147860343673,0.937476584732646,0.968660556110222
0.338457944766556,0.553968099539888,0.0824482158221094,0.627650132372034,0.822494769478523,0.968091719150401,0.997599960903492
0.390807410208485,0.499510118693127,0.0753497354893634,0.595151043253647,0.823951538158373,0.98567128737645,0.922928636672774
0.501688938085579,0.526092836969641,0.121166578794173,0.589888598455831,0.780571301985822,0.959452767472907,0.911244851341018
0.443361363337227,0.382665866013403,0.0840843051170244,0.579096261171444,0.963537349958582,0.971466377191684,0.953940540769387
0.363784409815253,0.447207121785898,0.0982378308401115,0.622230854938446,0.950821262699669,0.98682924682097,0.980865310909368
0.432644786871944,0.552401373247008,0.123164727776237,0.589696239525064,0.906712287463084,0.989445553541681,0.944809961695126
0.47556166960421,0.489550375621534,0.0989989759583751,0.60781278020827,0.90187440414074,0.988025962231264,0.957536052618783
0.368243958860447,0.479563986757027,0.108582860652956,0.617980864652342,0.941076975978476,0.985445049716941,0.933912512840983
0.387860125265195,0.485698233485849,0.101724953553132,0.593368128618626,0.928066093713559,0.956231749534577,0.914679427408566
0.404144326640753,0.454593929023887,0.0868793366543122,0.57420294679066,0.978429992759667,0.980496613256778,0.998368613374912
0.445819961863903,0.49282823010886,0.0931022440042032,0.552964156097836,0.943294689920082,0.982788409323662,0.992561176777416
0.37011688613805,0.634039970326976,0.0959836791016142,0.597044019836802,0.974914965036544,0.944871280336027,0.921332482221403
0.284574020521742,0.460271097877282,0.0852033354856304,0.586193485728334,0.81499487269429,0.997785827689362,0.961920814348918
0.388210733918088,0.473739254112937,0.0857451948176048,0.604135652577099,0.935301052427789,0.979832533010226,0.919707791319891
0.435073630098976,0.552570939224809,0.0835112146926346,0.611949931211474,0.861024919217971,0.962859983044101,0.979036718585379
