"lambda","repro_rate","generation_time","damping_ratio","growth"
1.02994360735702,2.21935879711113,27.0206398008373,1.32140153702064,"Growing"
1.04845049666116,3.88093744915564,28.6616048386628,1.31980110775428,"Growing"
1.03721030149344,2.95130154091714,29.6224158461456,1.31319001316722,"Growing"
1.01463819651611,1.50821009450356,28.2769728526657,1.31171786120592,"Growing"
1.02054146204218,1.95480819930827,32.9651871353351,1.32021577987348,"Growing"
1.03432119226626,2.78372175427881,30.3386549521845,1.35071040534893,"Growing"
1.01730681570358,1.59520578554047,27.2165812319499,1.30232349740767,"Growing"
0.995369291585142,0.911071648464077,20.0655977289532,1.28446440323642,"Declining"
0.950723092211598,0.264927964628769,26.2860347405965,1.25766595232426,"Declining"
1.0113318480338,1.47133474175155,34.2710099764169,1.29395583305612,"Growing"
1.06175533018006,5.9441107850806,29.7446016430907,1.33288140699733,"Growing"
0.991148235122894,0.771476401431422,29.1805313170574,1.24068997458911,"Declining"
1.00410469257576,1.08984490564397,21.0032420242736,1.29738739437166,"Growing"
1.0273867778806,2.62371293326899,35.7011512302738,1.3112324990747,"Growing"
1.01694363648043,1.42613243510852,21.126809341322,1.29998593835888,"Growing"
0.98344943335884,0.542022999735295,36.6975094222805,1.25944471480163,"Declining"
1.01211374104303,1.55917478040815,36.8871592708045,1.34522907611946,"Growing"
0.98577703295123,0.479527928960249,51.3053201386536,1.18063140749257,"Declining"
1.01322161596343,1.43783053855202,27.6464519356681,1.28867408585056,"Growing"
1.04548113012673,4.39455472980195,33.2837163875267,1.31195020642749,"Growing"
1.02338319358907,2.36040153732842,37.1563523747258,1.31308621065733,"Growing"
1.05832239863642,5.73972223277792,30.8266818253137,1.31667869317475,"Growing"
1.04053147684718,3.47271200078929,31.3336306511551,1.32288700162734,"Growing"
1.04673765752247,3.36665716433107,26.575406547824,1.35035347541153,"Growing"
1.01936007892753,1.83471261886398,31.649859718378,1.30771007055805,"Growing"
1.02277617638427,2.25813414053014,36.1684981948669,1.30335274553031,"Growing"
1.02006366523777,1.75240330586948,28.2399683038027,1.29529783748778,"Growing"
1.03324792341148,1.99452033750427,21.1086346561481,1.41353270312051,"Growing"
1.00751722408619,1.29747526390538,34.7731909005913,1.25097157898658,"Growing"
1.0198415920388,1.86543523507092,31.734333644331,1.29173791338932,"Growing"
1.06091540092001,5.27911400231618,28.1362861109115,1.31933891286235,"Growing"
1.03295142873112,3.02920521721628,34.1855178645956,1.31485488798371,"Growing"
1.02892817559076,2.71954478958299,35.0822862946503,1.31526268694874,"Growing"
1.04966065244834,4.509574905527,31.0769237112038,1.31567666487008,"Growing"
0.998116069860245,0.927811775505005,39.7338484491764,1.32196071679271,"Declining"
1.02793182353877,2.77526548566671,37.0522394429201,1.35716454760302,"Growing"
1.03581759720062,1.87358734131146,17.8413178989811,1.36324392619305,"Growing"
0.989597035375572,0.714294756425501,32.1741398737789,1.29974519950616,"Declining"
0.96668497383454,0.431240296135529,24.8236404466393,1.27290204495477,"Declining"
1.00151270551503,1.0686546964867,43.9284277497396,1.24948224667515,"Growing"
1.00440689902311,1.11278634979232,24.3033475733487,1.30522526737099,"Growing"
0.98769089333543,0.755056920409913,22.6847798923251,1.28877319345494,"Declining"
1.01636530967026,1.91807788884871,40.1238189467497,1.29720105678294,"Growing"
1.01262283862377,1.4880929004522,31.6885048225805,1.32082018104505,"Growing"
1.01019561006803,1.47129364496673,38.0661079251015,1.3078885019226,"Growing"
1.0291547237158,1.87838185570966,21.9366304873316,1.31435102999962,"Growing"
1.02898697472148,2.31286941931624,29.3436513356191,1.29094946554925,"Growing"
1.02160894147511,2.09197902508891,34.5253838057611,1.2958180595898,"Growing"
1.0464770011516,3.43947182821921,27.1921052938638,1.3200131183935,"Growing"
1.00904484867109,1.2815706979856,27.5523351389343,1.30542330780377,"Growing"
1.02871772549525,2.41930103261027,31.2038833542046,1.31381864623244,"Growing"
0.943343295655726,0.256191833613516,23.3489650160143,1.25527611443779,"Declining"
1.02900990445835,2.13110857667469,26.4587239857056,1.35104511317683,"Growing"
1.00481834072206,1.18143050632752,34.6856639930449,1.3014791596508,"Growing"
1.00770856171282,1.32461385350759,36.6090496099302,1.30507025836949,"Growing"
1.01645414537356,1.58064041117204,28.0528969521086,1.31239509360878,"Growing"
0.976934878453016,0.405145596011687,38.7185659942272,1.19908435923558,"Declining"
0.971352368513181,0.468421060302132,26.0919321605674,1.29446021402204,"Declining"
0.981872636123915,0.615191517921159,26.5568062358963,1.26707617658825,"Declining"
1.01617966543353,1.65338433959912,31.3282859519795,1.33245043532991,"Growing"
1.04268597798211,2.93187604268369,25.7330404860646,1.29779819025926,"Growing"
1.01537945278516,1.86554022290673,40.8553815789338,1.33810389815767,"Growing"
1.03191897849298,2.89998881994706,33.886111948029,1.32072235803054,"Growing"
0.959539494788893,0.237619883528311,34.7946795111382,1.19433415068271,"Declining"
0.99879375775975,0.966585373314177,28.1578186000765,1.30091434823382,"Declining"
1.01368742902901,1.58724824840219,33.98421277326,1.28516912622344,"Growing"
0.97653359152693,0.579687158154435,22.9623403395964,1.28817919189521,"Declining"
0.989180856236313,0.722962094359586,29.8212552683879,1.3164317749298,"Declining"
0.988259868677098,0.688807458648238,31.5670121368307,1.30737786244394,"Declining"
1.03022740409938,2.38745098471135,29.2222687475834,1.30248934852144,"Growing"
0.995022495959639,0.80040895265884,44.6163276776391,1.24098278872537,"Declining"
0.99684190247768,0.932909273884373,21.9554985678928,1.30331437536772,"Declining"
1.01947717047996,1.64378859780233,25.7649462385697,1.30714294872617,"Growing"
0.90711195092483,0.100871284365888,23.5298378419643,1.17716295306194,"Declining"
1.07946568108066,6.49799451967655,24.4747889723608,1.38097918558983,"Growing"
1.01760442575046,1.51292599671475,23.7258201186822,1.28426472815387,"Growing"
0.963700134846418,0.478787848898598,19.9187496327136,1.28838620837177,"Declining"
1.02835424050869,2.12846207614253,27.0174465214128,1.31637224782386,"Growing"
1.01119287049387,1.26472178091723,21.0995078308277,1.31749423460281,"Growing"
0.985693373620704,0.623385986367593,32.7960400955027,1.29974814404578,"Declining"
1.05621770532529,4.47424536884887,27.3947566183713,1.35919906317158,"Growing"
0.970440676393713,0.428505179725054,28.243703025174,1.27392782598422,"Declining"
1.03560817235774,2.85507394070114,29.9837643418811,1.35426964822806,"Growing"
1.00298052797124,1.08623050054085,27.7926095177893,1.26495144406609,"Growing"
0.979659820409733,0.600716715094619,24.7997347509761,1.28768779820976,"Declining"
1.01737126407639,1.57691904365554,26.4469922482312,1.33544669344465,"Growing"
0.999400199733651,0.973963260626646,43.9709432094847,1.28427870158575,"Declining"
1.0082802773646,1.27685708933391,29.6381527861503,1.31582862437522,"Growing"
1.0748194002742,5.85583132941891,24.4958158713482,1.35168580303583,"Growing"
1.01041358048823,1.46283348146292,36.7167095723584,1.3341563894684,"Growing"
0.988747227235089,0.815767418012807,17.9936231240855,1.33640148136134,"Declining"
1.00558761069356,1.18699580896332,30.7652195566771,1.32124978649043,"Growing"
1.04425619587852,3.72132121026373,30.3448351728145,1.30508029744423,"Growing"
0.962050495020892,0.453106631448343,20.4616633946892,1.259557475779,"Declining"
0.963064603807086,0.274016047359206,34.398194669254,1.28005210271678,"Declining"
1.02710362026463,2.4797608090146,33.9590978851223,1.28701209197419,"Growing"
1.03391885479013,2.22399237186177,23.9626110200511,1.31111618351974,"Growing"
0.996717573443381,0.865387882385256,43.9735782851138,1.29016892110543,"Declining"
1.01876150072657,1.59666287722567,25.1734420971416,1.35243203058624,"Growing"
0.991404020272809,0.704841241747287,40.5162850561037,1.32673134827702,"Declining"
1.03195535587959,2.74641263736011,32.1183441217866,1.30322662120351,"Growing"
1.03088918928863,2.03782168596717,23.4004332165479,1.29075838581642,"Growing"
1.0431071008328,2.84704705546497,24.7911549490271,1.34317537986093,"Growing"
1.04482588084696,3.21352443279675,26.6217018160832,1.30809775396249,"Growing"
0.977206322328338,0.647027814320776,18.8817767044144,1.30303353556904,"Declining"
1.03455213210943,2.14155632652088,22.418721568016,1.33038848809845,"Growing"
1.03868345026175,2.70259503626856,26.1951965115659,1.32272113694827,"Growing"
1.03876980548678,2.83817444844669,27.4248068999471,1.31106511340258,"Growing"
1.02876668077906,2.45645922746569,31.6889699902484,1.30097246987114,"Growing"
1.02073701477157,1.68485927821222,25.416995287796,1.30641342326546,"Growing"
1.04225378988286,3.07532352627084,27.1450341944692,1.33726375755398,"Growing"
0.979066496826623,0.575183160329859,26.142663340916,1.3100555295377,"Declining"
0.997596864723455,0.925008749882295,32.3986671406861,1.29212755485325,"Declining"
1.03080529366863,2.54581636133688,30.7989796638421,1.31689151208544,"Growing"
1.01911305771658,1.56448117021468,23.6392221591055,1.3040768797666,"Growing"
1.0214249757324,1.93223241691344,31.0715477464598,1.30745107074741,"Growing"
1.07092449761639,7.79041048560509,29.9594992487322,1.32847059407292,"Growing"
1.01003314042933,1.23858696906659,21.4332497184562,1.29865638058502,"Growing"
1.02602223359585,1.8968959841777,24.921502327594,1.29780667358142,"Growing"
1.02708607290192,2.3412873666371,31.8307749550801,1.28877595834118,"Growing"
0.995158776256722,0.84451623032641,34.8221730169311,1.30006401295936,"Declining"
0.999317003012479,0.981186683419152,27.7981486024328,1.29637028773059,"Declining"
1.0013512285947,1.05756953766665,41.4520496946272,1.24738402511336,"Growing"
0.960897371883911,0.332112308713816,27.6346580858685,1.29024894594087,"Declining"
1.02729973087761,2.53545614436835,34.5430521236346,1.29737443643206,"Growing"
1.02167677269878,1.95719716793517,31.3130350013568,1.33467452220147,"Growing"
1.05019120715004,5.08379432587885,33.2036594057022,1.31308218407332,"Growing"
1.0160441330633,1.65634593491043,31.7032548890928,1.28930905399404,"Growing"
0.993844782236865,0.873036847260963,21.9909711574328,1.27687129018167,"Declining"
1.03794637654049,2.73674633096294,27.0316404864073,1.32679279048958,"Growing"
1.01479440780123,1.3875572161972,22.3031426690256,1.31666082804614,"Growing"
1.03669155584334,3.38918539404217,33.8728557899676,1.35034908560413,"Growing"
1.03124533673296,2.01243031691182,22.7301978529977,1.29412576706364,"Growing"
1.02707147479801,2.31488256140695,31.4231022286781,1.30458032720252,"Growing"
1.00095336672078,1.02681755370136,27.7719768302232,1.32385033527755,"Growing"
1.01702402256081,1.51927549070191,24.7757873819899,1.30475836145073,"Growing"
1.06732257759562,4.73056848220639,23.8521549423942,1.36339481886465,"Growing"
0.963787704886049,0.258208841406807,36.70908920362,1.2181831970373,"Declining"
1.0205590819535,2.09110020529057,36.2490767480574,1.29063914813972,"Growing"
1.00222891519502,1.06812036970744,29.5990875076676,1.29201634631499,"Growing"
1.01092501729115,1.25929211474635,21.217984606544,1.3252362911789,"Growing"
1.00230949196044,1.06655129837284,27.9302680892329,1.29108755297361,"Growing"
1.03336537692045,2.71532101105375,30.4352483946409,1.32406944711384,"Growing"
1.03364494701776,2.40207266669161,26.4822156632363,1.29358613353357,"Growing"
1.00056377725102,1.01401092328996,24.6863442915156,1.30575384655539,"Growing"
1.04822286979538,4.62186762054364,32.503642495133,1.30790442323289,"Growing"
1.02746768557012,2.71928564364322,36.9177839469569,1.27596398633965,"Growing"
1.04018720789837,3.27772186608439,30.1301370537133,1.32375062039476,"Growing"
1.04869265311567,5.0600382100172,34.1023880197352,1.29783547640558,"Growing"
0.999159114562275,0.980910693971875,22.9112715153093,1.28930525446475,"Declining"
1.02332955136136,2.06703104441621,31.4858473814666,1.32507639716165,"Growing"
1.01765721533002,1.50063245556578,23.1893653236811,1.32359597325911,"Growing"
1.01763110244585,1.50324727488692,23.3230232848963,1.31346076900241,"Growing"
0.969799119919284,0.502705064290791,22.4269359291586,1.30347710380237,"Declining"
0.998928262969288,0.972178271929713,26.3133216154278,1.29099086291792,"Declining"
1.02832538036142,1.6956659682623,18.9060027753928,1.33914572209923,"Growing"
0.990817793681251,0.727466161748597,34.4933128419322,1.29115573567547,"Declining"
0.994564475010681,0.869092123664644,25.7425884925751,1.30742736952807,"Declining"
1.03084893338331,2.67421069654708,32.375504592463,1.35370978332239,"Growing"
1.02093362799181,1.62694493502439,23.4923747363346,1.28838606277054,"Growing"
1.05569247355992,4.37209676345737,27.2200445335093,1.35462967715444,"Growing"
0.991313824250161,0.839601326476928,20.0396259853652,1.32705488621151,"Declining"
1.03008915932891,2.87537177524991,35.6272261549569,1.29848733140048,"Growing"
1.03652634585018,3.60632866277492,35.754362021323,1.30972567948345,"Growing"
1.01252674459586,1.39115303937489,26.5189715261743,1.30462176753295,"Growing"
1.00449761048611,1.15260081695354,31.6479401398733,1.2975689151833,"Growing"
0.971594160109596,0.391270366521502,32.5624968627405,1.25272699141288,"Declining"
0.953801391940194,0.321238199041336,24.0079672138933,1.26095635964622,"Declining"
0.983432817169813,0.644629502540427,26.2828185003661,1.3263426213147,"Declining"
0.991448416219625,0.831381525531559,21.5019524376762,1.28122455836553,"Declining"
1.05160520827349,3.95095702200858,27.3056204030528,1.33121930224315,"Growing"
1.02686601079835,2.05299693876279,27.1316917297333,1.30552024003255,"Growing"
0.96608607071393,0.317304070681959,33.2700465448338,1.21871806839828,"Declining"
1.05310288877267,4.63617658378815,29.64557772805,1.3227074619742,"Growing"
1.01711785284555,1.89339546890536,37.6110303274192,1.34331788105709,"Growing"
0.983790271546969,0.652502525534373,26.1244691788935,1.32011593736162,"Declining"
1.05573877490141,5.00724195895345,29.6987835378928,1.31690949007085,"Growing"
0.997232422370047,0.932145455957947,25.3539876568731,1.28305649550326,"Declining"
1.03713139339322,2.6575405081505,26.8084995901994,1.35044727144885,"Growing"
1.02270233117779,1.83779228076887,27.1094221973362,1.27081365873055,"Growing"
1.05312410378552,4.39828512200744,28.6163777546847,1.35018846637093,"Growing"
1.03172947483227,2.09229763078234,23.6346230788343,1.29043676205723,"Growing"
0.982752513590422,0.521610201891733,37.408684054924,1.1949345233029,"Declining"
0.965634805184329,0.405143303222415,25.8371657463199,1.25227596939437,"Declining"
0.986199428417386,0.765086367422172,19.2683764008477,1.31103518870558,"Declining"
1.00192283648044,1.07084614573624,35.6322101870628,1.26095875756699,"Growing"
0.959419383244953,0.479205372402333,17.757169450156,1.30423316386178,"Declining"
0.957102811194906,0.336453123968685,24.8445614354781,1.27606527651859,"Declining"
1.01436401717592,1.41772497991329,24.4746578786552,1.29290302844907,"Growing"
1.00829451126701,1.2736485705096,29.2829130735573,1.31849149372981,"Growing"
1.05212305083856,4.49820921337171,29.5941176387928,1.32089589715261,"Growing"
1.04692823058026,3.34820423330799,26.350067385791,1.31348957418513,"Growing"
1.02054970196553,1.94834519278747,32.7892971369778,1.32387660855127,"Growing"
1.02532332787874,1.73844151063383,22.1124809977203,1.29805415943992,"Growing"
1.04100893284599,2.84876568562198,26.0481750120661,1.30188089342438,"Growing"
1.00063958662895,1.01550310916645,24.0609829261075,1.28853805838495,"Growing"
1.02358342299988,1.99499897029731,29.6291070794328,1.30630320201131,"Growing"
1.02199637823317,2.42954778189442,40.7991205415703,1.30373772164817,"Growing"
0.987870359890682,0.726862352767793,26.1408771766932,1.27076847873627,"Declining"
0.98314544094289,0.67391602771725,23.2171317239285,1.31551481902723,"Declining"
1.0264754794598,2.0271744158455,27.0422496659542,1.28849557522124,"Growing"
1.05312949834732,4.74892093790859,30.0952598681517,1.30859365292378,"Growing"
1.0459146550718,2.99063846765575,24.4028445345998,1.32482551585241,"Growing"
1.03663974936162,2.61877000365555,26.7533380757114,1.31601731601732,"Growing"
1.04261580413566,2.68314215785413,23.6502151491908,1.31084513062938,"Growing"
1.01660129471707,1.4476535948146,22.4685116375051,1.29789217000523,"Growing"
1.05165615773966,5.6931349319399,34.5322963753069,1.29778490775591,"Growing"
1.0456046452386,4.49291293350664,33.6918997431047,1.30103151791158,"Growing"
1.0367121099573,2.24721280872906,22.4575519000286,1.30554855933911,"Growing"
1.00498741938526,1.17803780654646,32.9345542862569,1.27763793541826,"Growing"
1.02075786673436,1.61824339222611,23.4282233009089,1.28747288229655,"Growing"
1.02307637687849,2.13234948053413,33.1910072124016,1.30386796660932,"Growing"
1.01246521367955,1.38095264531744,26.0550006856669,1.33444485449178,"Growing"
1.03837384197543,2.0408742107378,18.9446728502143,1.33535236625514,"Growing"
1.01831066202515,1.75899174396372,31.1236985317066,1.35637220949438,"Growing"
1.01953929813097,1.55301381817359,22.7482145736405,1.3333769274028,"Growing"
1.03180237596428,2.28672341379115,26.4195208306906,1.329656310004,"Growing"
1.03813883885429,3.46453658534665,33.1978204997106,1.35536262158104,"Growing"
0.990749052866764,0.8064875634621,23.1403846658693,1.32048941076117,"Declining"
1.00592650532189,1.15941815053153,25.0326565872627,1.29443329215565,"Growing"
1.01717456475172,1.56043671288617,26.1302649887785,1.310988812703,"Growing"
1.01583825328371,1.56113985585804,28.3449375837841,1.32728816881165,"Growing"
1.02984682944545,2.32893186934089,28.7455757506845,1.31199439454742,"Growing"
1.03957525796516,2.94235138399324,27.805906049179,1.32645171168642,"Growing"
1.03041762497094,3.21679128992961,38.992701354269,1.27456243428783,"Growing"
1.0276379915325,2.40393881717298,32.172173238227,1.32537144036319,"Growing"
0.987281971394012,0.737688030407583,23.7690540738193,1.28825502042095,"Declining"
1.03839283716173,2.90534988681632,28.3099496203035,1.30666045879525,"Growing"
1.00933032674383,1.30941418554908,29.0274441032578,1.30996755353666,"Growing"
1.04123860791269,3.43364001801045,30.5268796197831,1.29625157170067,"Growing"
1.00946396501983,1.23981861097769,22.8213757238263,1.31229931229931,"Growing"
1.02547138564185,2.29604950382481,33.046158389297,1.33309500285997,"Growing"
1.02615045690376,2.20167865302253,30.572885687463,1.30440585752784,"Growing"
1.02553611196218,1.92134965149421,25.8978633769878,1.28539556803369,"Growing"
1.01868077611243,1.72625979121767,29.4977475847875,1.34633836881963,"Growing"
1.00376115152867,1.1176736307812,29.6341402256039,1.27549049506964,"Growing"
1.00376331317107,1.1571376997407,38.8551002673422,1.25964410310469,"Growing"
0.967328347796826,0.295825512776871,36.6672152164962,1.19964035468469,"Declining"
1.00782481054162,1.33494653360534,37.0641603543162,1.3181182071437,"Growing"
1.03684978487471,2.91318789390839,29.5477963884474,1.32440476190476,"Growing"
0.987156910900106,0.574426885129313,42.8880298557845,1.21975510002348,"Declining"
1.0319995678551,2.14792763777902,24.2713017011958,1.33753256347447,"Growing"
0.953035079968307,0.18062786375781,35.5756023035961,1.14493206309542,"Declining"
1.02120608573274,2.02472792534938,33.6171863240656,1.28593195154507,"Growing"
1.04759033450729,4.33266617724834,31.5358329707456,1.29693960928021,"Growing"
1.02952509684625,2.31262131954801,28.8127176920338,1.31141965479906,"Growing"
1.02438959139429,2.38586305588587,36.0859861677068,1.31791632358995,"Growing"
1.01714545983915,1.60007436274828,27.6497862791349,1.34424517953665,"Growing"
0.986147316897003,0.768446143925109,18.8812709854522,1.30867228451994,"Declining"
1.00127919219156,1.04412845458093,33.7792369670614,1.33671534990521,"Growing"
1.03537985580612,2.95373764389917,31.1510540107341,1.32445570138409,"Growing"
1.07380468730588,7.92364394692169,29.0676270286832,1.32584269662921,"Growing"
1.04842209383447,3.36315730788109,25.6497352749167,1.29762980382449,"Growing"
1.01863595014637,1.57990889506397,24.7701781452902,1.32543947536205,"Growing"
1.02966515170823,2.56462884695717,32.2167653238079,1.32838362597242,"Growing"
1.04540938435013,3.89964197703897,30.644646522075,1.32496419563757,"Growing"
1.02490883088747,2.29893773418818,33.83427728518,1.32535464432116,"Growing"
0.994912071254266,0.857476685183428,30.1438564662081,1.27629469039036,"Declining"
1.000435090617,1.01031701826591,23.595989940429,1.29693151324233,"Growing"
1.01248920683977,1.52698930120766,34.1043178676942,1.29557261676264,"Growing"
1.02643047530717,2.18726378322935,30.0013258853461,1.30082629964768,"Growing"
1.04317970845938,2.67827144136133,23.3047303032618,1.31520355031078,"Growing"
1.00266159735144,1.081936682679,29.6278538943416,1.28792179933463,"Growing"
0.973734979519365,0.573996294608634,20.857007055888,1.2610142712839,"Declining"
0.987630780034278,0.74124837072891,24.0568033528061,1.27524985150944,"Declining"
1.0103965455568,1.55038696160459,42.3967833281767,1.29543443978615,"Growing"
1.05362611724572,3.40980626511013,23.4822057986824,1.32750822109388,"Growing"
1.05828452503342,6.39409513595538,32.7519916597147,1.29915663094317,"Growing"
1.00048058996547,1.01328329929091,27.4642032679648,1.27917353892575,"Growing"
1.02605479492452,2.06547846440627,28.2009884488336,1.33338098270328,"Growing"
1.01561256004516,1.90903214353138,41.7376048794885,1.28502922792722,"Growing"
1.03828163332934,2.25098145671607,21.5978063390549,1.31210271574983,"Growing"
1.01798669943737,1.50096937055844,22.7808662711737,1.30951400859297,"Growing"
1.01691654015998,1.42646479574622,21.1742578796149,1.29788646109863,"Growing"
1.0207188171888,1.51392941573586,20.2226787736309,1.32301590387681,"Growing"
0.994407270312572,0.781816076978302,43.8867684363923,1.26050196476106,"Declining"
1.02664147632312,2.080560460781,27.864589957017,1.29546114146551,"Growing"
1.01526720607273,1.42121216715952,23.1991798267718,1.2828136055797,"Growing"
1.01782516633143,1.52002165302743,23.6993866234162,1.3058477881556,"Growing"
1.04634301252844,4.32798493992843,32.3413237796725,1.2965959925154,"Growing"
1.04369153793255,2.80824993420556,24.1455868293479,1.34312665688621,"Growing"
1.02333157618406,2.12631103934748,32.7091180944037,1.33499882589297,"Growing"
1.01595594112768,1.66160446866601,32.0773355879313,1.32859067072932,"Growing"
1.00650102377808,1.24833286064083,34.2298645858964,1.3009927097875,"Growing"
1.04592210999007,4.15059709682317,31.6990451579816,1.33754491860302,"Growing"
1.0356124244536,2.85687665545739,29.9982843530064,1.30044578388899,"Growing"
1.0316828729578,2.67543585547169,31.550832360341,1.32434756935084,"Growing"
1.00123704289947,1.03829711386942,30.3992861839594,1.31332555058567,"Growing"
1.00951501887395,1.27190993070456,25.3979655612963,1.29409050121779,"Growing"
1.01586712808965,1.63926884954664,31.3958010908056,1.30860492077805,"Growing"
1.00007719875276,1.00265578641632,34.3576588651204,1.28806573761624,"Growing"
0.99440524891057,0.873707847290872,24.0638418359178,1.25826901176768,"Declining"
1.02199562622701,1.95668762655582,30.8519792193069,1.33680396593897,"Growing"
1.02726866330393,2.42312843021101,32.8975616233821,1.30834086885643,"Growing"
1.03370396539618,2.95182190841667,32.6538065963356,1.3079512096366,"Growing"
1.00950748068222,1.50308994761685,43.066840851768,1.3090798277919,"Growing"
1.02107389283259,1.62906317070396,23.4000107379901,1.27573152752443,"Growing"
0.954372417730372,0.374818865970242,21.0125245010808,1.25614667789828,"Declining"
1.01995836159806,1.58968970345171,23.4563013777035,1.31314613829774,"Growing"
1.00592242346175,1.13183564735437,20.9723502657103,1.30904169486232,"Growing"
0.955604856271676,0.252945887369117,30.2698969320155,1.19239839782384,"Declining"
1.01956321417905,2.08092225378055,37.8238516980614,1.30900780608053,"Growing"
1.01378196017209,1.38395423288839,23.7396468770138,1.26068519554809,"Growing"
1.02113917031971,2.1685276237772,37.0024583647687,1.27612192104375,"Growing"
1.05646827005731,4.71370309139699,28.2255741276198,1.33598472394345,"Growing"
1.00293588179234,1.06373580221239,21.0763626393076,1.30983413869662,"Growing"
1.01887673611438,1.72694094358333,29.2154424696329,1.2739821946584,"Growing"
1.0289125014713,2.69710655602259,34.8103610062364,1.33121579485322,"Growing"
1.03420160181618,3.17359286472188,34.3405774568614,1.29830023349821,"Growing"
1.0272460848486,1.80391998930877,21.9467546526021,1.32884456173031,"Growing"
0.994135783104451,0.731147556132311,53.2417030608622,1.20443421371456,"Declining"
1.0104647031933,1.24492308210782,21.0438867240512,1.30854700854701,"Growing"
1.04914206545681,4.71248946307918,32.3145187176365,1.33213977347758,"Growing"
0.994332062509656,0.851029254938433,28.3791409207257,1.30185393699756,"Declining"
1.01214242472182,1.35825984084402,25.3705211963502,1.31300106374698,"Growing"
1.02683541585022,2.21148566292378,29.970345832344,1.28941684665227,"Growing"
1.01570954608302,1.55958841623602,28.5115631657374,1.29388160660374,"Growing"
1.01771937940156,1.7143732426584,30.6900912822624,1.30651124576358,"Growing"
1.02100148343074,2.10800839240223,35.8806724072183,1.36351495726496,"Growing"
1.02660856240171,2.78308873390547,38.9769089216286,1.33077102561444,"Growing"
1.02312333440642,2.31395349136976,36.6997383171101,1.29095428564218,"Growing"
1.03144448317164,2.53444792613071,30.0377553345035,1.31181400791077,"Growing"
1.00083854201869,1.02505646989096,29.5251492487103,1.25673673372008,"Growing"
0.986825999106041,0.750250520668949,21.6677649725963,1.31719590491064,"Declining"
1.03877494767414,3.0265801513784,29.1107427683684,1.3164484773214,"Growing"
0.998892830792396,0.965870194494213,31.3471514235751,1.29162356470467,"Declining"
1.03152780687179,2.04932774234548,23.114962712222,1.30127032584426,"Growing"
1.00209290999601,1.06714540627532,31.0836211192979,1.28972431722824,"Growing"
1.03744140528566,3.23025704546665,31.8999356303978,1.29493852586906,"Growing"
0.993113584456786,0.81733287775203,29.1898595782487,1.31093246739532,"Declining"
1.04569584002903,3.59141206308929,28.6139837475459,1.33210191082803,"Growing"
1.0012841002625,1.05660646741383,42.9076090461649,1.25763665594855,"Growing"
1.03257806515792,2.87617753942505,32.9540432861531,1.32124577745931,"Growing"
1.0374828283631,2.9397989150182,29.3048024519528,1.29770973269791,"Growing"
